height,weight,label
155,59,ok
160,83,high
141,66,high
154,56,ok
149,60,high
135,75,high
123,42,high
160,46,low
187,41,low
131,57,high
157,77,high
185,76,ok
197,41,low
121,90,high
194,91,ok
193,48,low
188,82,ok
175,81,high
170,50,low
179,94,high
155,78,high
193,55,low
149,45,ok
148,59,high
132,93,high
126,52,high
138,90,high
132,76,high
121,45,high
123,51,high
172,95,high
170,61,ok
176,56,low
180,96,high
127,43,high
189,89,ok
176,51,low
122,45,high
171,68,ok
141,75,high
147,71,high
148,89,high
175,100,high
186,80,ok
121,98,high
127,68,high
175,36,low
125,55,high
198,78,ok
159,87,high
199,46,low
190,73,ok
132,75,high
154,87,high
177,72,ok
129,75,high
121,47,high
147,73,high
162,45,low
189,53,low
189,61,low
158,93,high
132,61,high
140,48,ok
164,58,ok
188,71,ok
155,61,high
150,99,high
195,72,ok
164,86,high
144,64,high
191,63,low
187,36,low
169,57,ok
122,89,high
164,65,ok
143,52,high
151,82,high
133,74,high
141,92,high
174,42,low
141,44,ok
144,42,ok
147,56,high
161,43,low
168,73,high
156,60,ok
190,98,high
158,78,high
189,40,low
154,89,high
180,43,low
157,99,high
140,69,high
133,69,high
138,45,ok
155,44,low
188,66,ok
178,70,ok
166,81,high
138,36,ok
165,51,ok
142,67,high
196,99,high
169,72,high
132,57,high
133,57,high
134,64,high
179,86,high
162,82,high
188,76,ok
120,57,high
192,55,low
198,78,ok
169,72,high
181,53,low
141,87,high
158,93,high
163,71,high
148,49,ok
138,43,ok
141,84,high
162,75,high
179,94,high
179,79,ok
181,44,low
146,75,high
156,99,high
176,45,low
127,100,high
135,76,high
199,79,ok
162,96,high
169,76,high
123,46,high
195,71,ok
121,52,high
200,57,low
158,91,high
167,90,high
153,94,high
121,46,high
129,92,high
162,88,high
142,63,high
124,65,high
173,56,ok
189,58,low
170,72,ok
152,62,high
140,49,high
175,53,low
149,94,high
186,43,low
152,36,low
185,95,high
135,93,high
129,51,high
149,74,high
142,45,ok
125,56,high
194,75,ok
130,48,high
193,81,ok
163,73,high
125,36,ok
166,72,high
168,62,ok
178,50,low
194,56,low
173,40,low
132,51,high
166,69,high
157,75,high
123,35,ok
178,54,low
170,41,low
121,40,high
131,52,high
167,55,ok
141,43,ok
188,80,ok
170,71,ok
196,55,low
155,87,high
175,86,high
197,54,low
150,86,high
164,63,ok
151,39,low
146,82,high
121,63,high
179,39,low
167,63,ok
134,83,high
167,51,low
139,56,high
158,61,ok
170,40,low
139,49,high
151,73,high
134,59,high
165,80,high
185,73,ok
141,63,high
185,79,ok
162,79,high
191,66,low
171,42,low
121,38,high
162,51,ok
163,69,high
131,41,ok
154,92,high
135,67,high
177,71,ok
139,52,high
137,41,ok
182,48,low
184,84,ok
180,72,ok
194,72,ok
196,75,ok
163,75,high
181,56,low
131,90,high
167,62,ok
175,100,high
157,55,ok
157,67,high
161,60,ok
155,62,high
173,69,ok
131,84,high
130,84,high
121,92,high
144,41,ok
147,91,high
164,92,high
178,64,ok
179,54,low
149,100,high
173,47,low
151,39,low
197,64,low
168,68,ok
137,82,high
168,72,high
171,71,ok
152,90,high
175,80,high
137,81,high
153,36,low
155,77,high
198,97,ok
136,67,high
138,91,high
159,99,high
131,72,high
194,92,ok
165,80,high
175,71,ok
129,74,high
173,42,low
140,48,ok
151,90,high
157,79,high
184,70,ok
165,56,ok
179,41,low
141,70,high
174,93,high
143,58,high
135,100,high
126,87,high
135,56,high
180,68,ok
190,42,low
161,90,high
192,38,low
182,75,ok
143,46,ok
141,41,ok
198,66,low
187,98,high
192,78,ok
185,64,ok
177,42,low
192,97,high
191,63,low
191,61,low
128,56,high
120,48,high
137,59,high
141,62,high
162,91,high
189,88,ok
198,41,low
173,99,high
145,85,high
146,72,high
196,76,ok
124,56,high
160,76,high
135,40,ok
172,62,ok
131,48,high
157,56,ok
145,50,ok
130,37,ok
155,38,low
164,48,low
125,96,high
136,61,high
165,40,low
160,79,high
172,92,high
178,67,ok
161,81,high
163,100,high
176,57,low
193,73,ok
123,92,high
161,74,high
136,72,high
144,98,high
156,86,high
161,93,high
192,57,low
188,71,ok
166,69,high
124,98,high
176,67,ok
182,83,high
155,58,ok
198,63,low
189,97,high
165,47,low
132,100,high
128,36,ok
196,88,ok
172,85,high
166,73,high
181,95,high
150,68,high
161,71,high
199,60,low
132,89,high
145,61,high
125,86,high
193,64,low
124,35,ok
155,77,high
133,89,high
146,44,ok
124,69,high
154,43,low
126,88,high
164,70,high
123,57,high
195,71,ok
166,85,high
187,59,low
199,38,low
191,40,low
189,99,high
147,44,ok
183,70,ok
132,78,high
132,95,high
167,91,high
183,65,ok
170,97,high
175,47,low
150,70,high
179,73,ok
190,53,low
188,77,ok
155,59,ok
134,66,high
126,92,high
142,69,high
120,90,high
193,64,low
123,36,ok
145,91,high
165,59,ok
181,50,low
166,35,low
199,43,low
169,80,high
154,70,high
169,86,high
130,71,high
170,80,high
189,41,low
177,53,low
169,74,high
181,40,low
145,93,high
192,52,low
138,77,high
181,41,low
170,54,ok
147,82,high
171,58,ok
169,66,ok
174,99,high
125,60,high
155,79,high
150,54,ok
153,65,high
125,65,high
125,81,high
200,39,low
164,91,high
169,87,high
145,94,high
131,94,high
150,93,high
181,61,ok
156,61,high
173,58,ok
197,61,low
177,40,low
170,57,ok
139,59,high
167,64,ok
178,93,high
126,85,high
180,53,low
185,89,high
131,37,ok
131,82,high
137,50,high
154,97,high
141,94,high
172,72,ok
121,93,high
143,99,high
179,42,low
120,37,high
156,70,high
140,94,high
181,74,ok
167,39,low
159,49,ok
126,40,high
129,80,high
126,87,high
134,95,high
137,78,high
164,81,high
167,40,low
181,82,high
197,81,ok
190,66,low
180,37,low
186,57,low
124,51,high
147,97,high
166,63,ok
177,69,ok
167,76,high
150,80,high
177,68,ok
198,42,low
182,79,ok
162,53,ok
165,91,high
175,47,low
177,81,high
197,65,low
132,51,high
161,100,high
188,86,ok
176,63,ok
162,39,low
145,41,ok
186,98,high
175,84,high
167,42,low
130,94,high
126,100,high
194,58,low
161,70,high
199,41,low
176,76,ok
150,41,low
171,77,high
178,78,ok
140,84,high
168,42,low
126,50,high
171,36,low
190,82,ok
198,85,ok
130,54,high
200,45,low
166,64,ok
166,73,high
194,67,low
175,84,high
125,79,high
192,85,ok
141,72,high
138,83,high
150,97,high
175,43,low
179,50,low
147,89,high
120,79,high
121,79,high
196,82,ok
191,63,low
183,44,low
186,85,ok
155,55,ok
168,61,ok
162,58,ok
194,77,ok
183,54,low
156,39,low
135,93,high
179,75,ok
131,87,high
166,42,low
197,64,low
179,51,low
198,98,ok
194,54,low
140,48,ok
127,43,high
188,77,ok
183,59,low
122,94,high
180,68,ok
157,68,high
188,72,ok
170,91,high
140,36,low
197,100,high
123,66,high
131,75,high
151,64,high
183,46,low
175,42,low
167,57,ok
148,96,high
157,94,high
169,85,high
181,74,ok
152,100,high
152,84,high
153,81,high
153,45,ok
129,57,high
155,75,high
165,71,high
156,81,high
152,44,ok
159,75,high
131,47,high
169,76,high
123,80,high
127,60,high
169,60,ok
122,75,high
175,55,low
173,46,low
192,85,ok
175,46,low
134,62,high
193,43,low
128,45,high
157,48,ok
188,71,ok
181,36,low
123,72,high
124,57,high
120,56,high
124,64,high
177,70,ok
156,50,ok
165,84,high
143,58,high
164,96,high
166,35,low
167,76,high
187,92,high
177,39,low
190,71,ok
199,85,ok
182,35,low
180,98,high
160,63,ok
137,43,ok
184,53,low
190,75,ok
135,40,ok
189,44,low
142,41,ok
182,61,low
138,72,high
137,59,high
157,69,high
171,72,ok
153,57,ok
140,80,high
120,82,high
188,37,low
134,60,high
166,93,high
161,57,ok
141,48,ok
187,48,low
184,63,ok
122,65,high
192,84,ok
181,36,low
158,83,high
195,78,ok
167,85,high
174,71,ok
186,88,high
128,57,high
140,53,high
155,35,low
125,80,high
147,92,high
166,90,high
164,38,low
181,96,high
129,43,high
189,68,ok
177,100,high
133,36,ok
158,57,ok
196,77,ok
126,70,high
168,49,low
138,79,high
198,93,ok
155,95,high
200,71,low
194,47,low
122,99,high
147,63,high
179,70,ok
126,83,high
142,46,ok
139,38,ok
161,60,ok
122,95,high
197,75,ok
140,94,high
187,72,ok
143,57,high
141,38,ok
174,59,ok
195,75,ok
165,39,low
195,39,low
188,42,low
183,70,ok
168,52,low
134,75,high
162,84,high
158,100,high
183,59,low
194,74,ok
130,67,high
177,79,high
158,75,high
123,51,high
173,79,high
187,53,low
140,54,high
200,80,ok
176,59,ok
172,87,high
148,52,ok
157,93,high
128,61,high
179,60,ok
194,98,high
143,49,ok
187,99,high
176,86,high
147,59,high
184,60,low
147,90,high
171,75,high
195,71,ok
173,84,high
141,64,high
145,87,high
131,76,high
157,59,ok
137,41,ok
170,65,ok
173,97,high
181,44,low
163,84,high
191,93,high
136,64,high
164,65,ok
173,64,ok
189,82,ok
123,74,high
126,92,high
197,60,low
148,77,high
149,55,ok
121,77,high
200,42,low
154,77,high
140,47,ok
131,62,high
185,62,low
199,55,low
138,37,ok
140,51,high
179,80,ok
130,76,high
173,43,low
139,54,high
130,85,high
154,87,high
145,93,high
166,67,ok
189,39,low
175,65,ok
190,94,high
180,56,low
161,53,ok
129,98,high
188,89,high
178,48,low
194,66,low
199,35,low
190,80,ok
121,70,high
157,37,low
199,96,ok
135,94,high
199,74,ok
138,80,high
155,95,high
169,35,low
127,61,high
165,94,high
192,78,ok
183,85,high
120,100,high
164,72,high
189,49,low
141,92,high
148,53,ok
177,95,high
153,67,high
168,82,high
159,60,ok
146,87,high
128,52,high
197,82,ok
200,39,low
141,63,high
185,99,high
194,81,ok
183,81,ok
178,47,low
157,90,high
172,69,ok
141,93,high
139,46,ok
143,97,high
142,39,ok
200,94,ok
138,86,high
127,39,ok
133,67,high
167,82,high
187,82,ok
192,59,low
134,84,high
170,64,ok
142,89,high
177,46,low
161,63,ok
135,38,ok
180,45,low
169,92,high
156,73,high
124,65,high
162,47,low
124,77,high
165,67,ok
154,82,high
172,86,high
167,65,ok
173,42,low
193,78,ok
195,61,low
184,65,ok
121,92,high
183,64,ok
136,77,high
180,94,high
123,58,high
150,72,high
164,37,low
137,91,high
129,63,high
145,65,high
136,71,high
197,68,low
188,92,high
128,100,high
130,57,high
144,35,low
124,87,high
161,63,ok
180,82,high
197,69,low
155,52,ok
170,89,high
128,57,high
144,40,ok
184,63,ok
133,51,high
122,93,high
138,51,high
146,60,high
126,84,high
200,39,low
165,71,high
151,95,high
144,93,high
142,74,high
139,84,high
145,82,high
173,69,ok
152,36,low
157,43,low
194,55,low
199,71,low
121,89,high
123,90,high
141,36,low
130,64,high
130,40,ok
189,45,low
126,71,high
147,73,high
195,63,low
184,48,low
148,93,high
139,51,high
125,80,high
195,38,low
139,85,high
148,58,high
133,85,high
126,42,high
188,100,high
173,38,low
194,90,ok
165,80,high
182,100,high
150,100,high
182,100,high
199,41,low
179,65,ok
199,35,low
135,87,high
159,83,high
131,70,high
185,79,ok
189,62,low
196,56,low
141,57,high
144,68,high
134,76,high
185,87,high
176,63,ok
174,49,low
162,93,high
126,67,high
154,74,high
132,38,ok
137,36,ok
152,63,high
135,72,high
157,95,high
137,98,high
121,88,high
193,39,low
139,97,high
156,92,high
197,53,low
148,52,ok
193,39,low
178,78,ok
142,39,ok
175,96,high
159,97,high
120,88,high
197,44,low
198,78,ok
153,62,high
153,56,ok
197,84,ok
132,43,ok
157,43,low
188,62,low
157,57,ok
170,57,ok
158,63,high
179,73,ok
154,48,ok
199,94,ok
139,63,high
122,44,high
196,100,high
200,98,ok
158,72,high
154,97,high
142,83,high
178,84,high
132,80,high
178,52,low
134,69,high
194,81,ok
165,66,ok
126,50,high
184,94,high
129,41,ok
163,58,ok
146,54,high
144,47,ok
187,98,high
199,53,low
131,73,high
155,50,ok
146,40,ok
143,75,high
193,84,ok
139,100,high
129,62,high
195,82,ok
145,86,high
166,36,low
147,88,high
136,43,ok
122,52,high
160,71,high
167,78,high
121,58,high
162,81,high
122,52,high
195,85,ok
197,62,low
194,90,ok
193,37,low
185,100,high
150,99,high
191,53,low
141,79,high
145,49,ok
138,86,high
140,61,high
154,54,ok
177,89,high
133,74,high
183,47,low
160,64,ok
133,82,high
173,73,ok
158,95,high
143,75,high
130,64,high
200,75,ok
186,70,ok
188,70,ok
186,53,low
188,77,ok
185,89,high
175,47,low
150,95,high
154,63,high
169,95,high
171,68,ok
198,67,low
159,41,low
126,37,ok
121,50,high
152,71,high
138,44,ok
185,51,low
140,97,high
133,73,high
144,92,high
188,37,low
138,96,high
185,50,low
180,91,high
144,86,high
183,89,high
142,81,high
168,44,low
156,65,high
138,38,ok
172,96,high
136,44,ok
153,57,ok
165,71,high
177,42,low
147,90,high
189,98,high
132,89,high
149,67,high
129,74,high
191,71,ok
127,42,high
191,64,low
171,97,high
161,74,high
134,55,high
169,39,low
177,73,ok
130,46,high
147,65,high
146,90,high
184,66,ok
194,94,ok
162,55,ok
131,80,high
121,42,high
157,52,ok
190,53,low
154,70,high
178,60,ok
139,71,high
152,71,high
136,40,ok
165,45,low
141,92,high
131,66,high
174,69,ok
126,56,high
148,47,ok
161,90,high
125,98,high
170,66,ok
182,70,ok
175,60,ok
155,57,ok
152,52,ok
194,72,ok
159,86,high
154,85,high
160,68,high
183,37,low
121,53,high
163,71,high
162,39,low
160,88,high
139,35,low
198,51,low
200,68,low
134,76,high
154,55,ok
177,59,ok
130,60,high
161,76,high
153,100,high
157,69,high
154,70,high
132,76,high
175,52,low
120,70,high
132,44,high
199,40,low
171,49,low
154,57,ok
136,52,high
133,70,high
200,61,low
153,85,high
167,59,ok
152,56,ok
176,37,low
174,65,ok
121,41,high
191,64,low
175,39,low
144,93,high
129,77,high
158,62,ok
177,81,high
181,98,high
200,93,ok
176,68,ok
124,58,high
158,55,ok
162,66,high
185,39,low
130,71,high
200,64,low
141,97,high
197,64,low
173,83,high
143,89,high
174,82,high
190,78,ok
163,77,high
197,56,low
148,90,high
153,51,ok
172,71,ok
186,41,low
187,71,ok
132,59,high
187,57,low
145,71,high
174,42,low
152,60,high
153,66,high
188,50,low
147,92,high
131,94,high
187,44,low
120,39,high
134,89,high
183,100,high
172,42,low
186,41,low
199,97,ok
152,90,high
146,46,ok
182,79,ok
149,48,ok
158,50,ok
197,47,low
196,54,low
190,97,high
160,44,low
186,85,ok
197,48,low
142,100,high
134,45,high
156,50,ok
198,72,low
132,50,high
151,52,ok
140,41,ok
185,53,low
145,53,high
166,100,high
181,58,low
130,68,high
160,61,ok
191,61,low
139,42,ok
143,48,ok
192,73,ok
190,93,high
174,63,ok
122,76,high
153,89,high
177,96,high
193,35,low
185,52,low
185,61,low
172,52,low
154,56,ok
121,85,high
189,72,ok
126,62,high
144,57,high
196,67,low
122,71,high
161,43,low
149,64,high
176,91,high
127,94,high
180,79,ok
130,99,high
197,43,low
129,91,high
164,96,high
194,60,low
160,91,high
187,64,low
163,38,low
182,63,ok
171,35,low
173,35,low
133,46,high
158,54,ok
141,64,high
163,60,ok
175,76,ok
147,84,high
163,43,low
148,95,high
132,59,high
123,92,high
179,36,low
142,45,ok
200,96,ok
154,87,high
134,35,ok
132,78,high
144,35,low
172,61,ok
191,89,ok
143,48,ok
175,83,high
184,86,high
174,91,high
154,64,high
130,48,high
189,78,ok
199,40,low
176,80,high
177,37,low
174,86,high
127,97,high
198,92,ok
143,41,ok
187,85,ok
130,80,high
199,43,low
174,63,ok
177,73,ok
191,45,low
184,36,low
153,53,ok
168,71,high
167,81,high
135,39,ok
138,68,high
161,100,high
171,60,ok
162,36,low
161,39,low
165,71,high
199,61,low
157,65,high
147,89,high
147,54,ok
152,89,high
154,81,high
138,71,high
195,89,ok
155,35,low
126,89,high
124,45,high
125,46,high
161,67,high
132,82,high
196,49,low
156,92,high
144,65,high
183,68,ok
170,63,ok
188,66,ok
177,67,ok
185,95,high
180,88,high
188,61,low
178,53,low
151,51,ok
121,60,high
128,52,high
192,92,ok
164,97,high
175,48,low
196,90,ok
150,56,ok
166,62,ok
122,59,high
126,50,high
171,69,ok
144,81,high
167,75,high
174,37,low
195,48,low
130,37,ok
161,62,ok
139,95,high
165,64,ok
142,75,high
165,84,high
166,77,high
131,72,high
184,95,high
178,71,ok
136,100,high
190,68,ok
175,72,ok
127,67,high
121,92,high
198,39,low
167,69,ok
162,50,ok
199,57,low
200,57,low
136,61,high
173,82,high
191,66,low
138,94,high
170,36,low
190,42,low
162,75,high
141,41,ok
127,65,high
151,49,ok
134,54,high
131,85,high
138,41,ok
137,61,high
134,46,high
120,81,high
148,80,high
176,58,ok
187,80,ok
120,77,high
168,58,ok
196,43,low
131,39,ok
190,40,low
147,90,high
194,57,low
124,72,high
135,84,high
178,74,ok
138,49,high
196,94,ok
189,94,high
163,70,high
157,96,high
193,93,ok
134,63,high
181,89,high
177,71,ok
175,35,low
194,72,ok
121,50,high
121,45,high
156,88,high
130,46,high
176,49,low
139,50,high
187,85,ok
155,63,high
186,70,ok
195,82,ok
140,88,high
179,91,high
199,47,low
125,60,high
149,97,high
132,39,ok
153,65,high
126,75,high
191,97,high
142,78,high
199,53,low
121,38,high
190,67,ok
179,47,low
156,88,high
137,47,high
128,99,high
158,93,high
185,86,high
132,52,high
195,97,high
179,39,low
159,67,high
187,96,high
175,88,high
123,45,high
163,71,high
198,57,low
139,71,high
179,76,ok
187,56,low
165,82,high
175,59,ok
164,63,ok
133,40,ok
198,54,low
182,58,low
139,49,high
148,40,low
186,55,low
152,51,ok
197,73,ok
187,61,low
136,88,high
184,41,low
142,42,ok
127,95,high
200,39,low
144,44,ok
187,70,ok
134,99,high
170,95,high
184,74,ok
165,76,high
196,39,low
155,45,ok
140,59,high
156,54,ok
143,68,high
136,60,high
141,86,high
124,55,high
159,78,high
149,67,high
198,57,low
125,83,high
123,63,high
172,49,low
134,88,high
130,97,high
190,59,low
200,79,ok
129,91,high
136,89,high
165,53,ok
145,94,high
135,100,high
149,65,high
178,61,ok
129,51,high
178,86,high
131,62,high
171,46,low
164,94,high
199,61,low
178,39,low
197,59,low
150,86,high
138,37,ok
150,61,high
188,61,low
172,38,low
138,47,ok
120,77,high
140,96,high
124,45,high
161,53,ok
131,94,high
188,93,high
138,59,high
176,70,ok
147,80,high
176,65,ok
132,90,high
132,68,high
187,57,low
183,98,high
137,66,high
189,70,ok
124,51,high
128,48,high
131,47,high
168,91,high
125,45,high
132,88,high
176,94,high
173,95,high
186,70,ok
134,100,high
134,80,high
155,61,high
159,51,ok
127,91,high
187,94,high
200,95,ok
169,73,high
146,39,low
164,78,high
172,85,high
123,92,high
186,83,ok
169,77,high
200,61,low
194,93,ok
195,70,low
197,89,ok
127,100,high
132,46,high
155,79,high
156,68,high
128,83,high
193,54,low
161,74,high
199,61,low
133,36,ok
154,64,high
154,68,high
137,73,high
133,59,high
150,82,high
149,91,high
141,60,high
138,52,high
184,36,low
184,68,ok
162,75,high
196,84,ok
170,82,high
145,39,ok
125,91,high
193,75,ok
172,91,high
181,86,high
189,50,low
185,49,low
139,42,ok
132,90,high
162,71,high
129,74,high
165,98,high
183,61,low
132,46,high
194,49,low
149,37,low
146,51,ok
143,96,high
153,88,high
190,76,ok
123,73,high
183,52,low
137,42,ok
180,74,ok
199,65,low
120,64,high
189,56,low
148,54,ok
162,96,high
126,100,high
179,53,low
131,66,high
152,47,ok
129,58,high
120,89,high
169,57,ok
137,92,high
155,36,low
195,87,ok
143,38,ok
168,75,high
196,87,ok
157,55,ok
134,85,high
121,48,high
160,72,high
168,36,low
178,98,high
147,60,high
194,44,low
166,47,low
173,35,low
171,91,high
132,50,high
140,47,ok
164,68,high
177,35,low
128,56,high
169,75,high
181,59,low
175,80,high
129,46,high
169,99,high
189,38,low
180,65,ok
150,59,high
122,51,high
131,45,high
140,85,high
122,50,high
194,88,ok
192,41,low
121,97,high
166,84,high
176,72,ok
185,83,ok
130,62,high
197,58,low
191,36,low
165,96,high
188,38,low
146,40,ok
184,49,low
161,41,low
123,86,high
160,94,high
147,94,high
199,92,ok
122,53,high
159,72,high
151,53,ok
158,44,low
154,52,ok
142,58,high
122,37,ok
146,85,high
120,45,high
198,39,low
156,40,low
185,41,low
193,77,ok
134,73,high
157,60,ok
171,40,low
173,60,ok
168,43,low
131,73,high
130,41,ok
172,96,high
121,45,high
146,55,high
155,79,high
128,61,high
126,82,high
154,61,high
173,77,high
125,70,high
146,56,high
132,39,ok
151,96,high
174,43,low
176,89,high
167,85,high
137,42,ok
182,80,ok
121,82,high
162,63,ok
146,50,ok
154,59,ok
131,56,high
150,37,low
161,57,ok
196,39,low
129,35,ok
195,78,ok
128,85,high
149,95,high
166,92,high
169,70,ok
157,75,high
132,64,high
188,40,low
122,48,high
180,35,low
140,68,high
142,54,high
153,48,ok
157,55,ok
186,62,low
120,97,high
130,72,high
142,65,high
144,61,high
138,46,ok
180,78,ok
126,63,high
148,76,high
180,100,high
171,96,high
132,83,high
160,92,high
135,74,high
130,69,high
200,48,low
139,93,high
174,75,ok
121,88,high
140,69,high
159,99,high
145,92,high
128,70,high
122,77,high
172,93,high
123,85,high
138,42,ok
184,82,ok
120,41,high
136,54,high
187,46,low
185,74,ok
131,93,high
130,38,ok
198,67,low
195,74,ok
188,48,low
174,95,high
148,91,high
132,68,high
177,54,low
135,60,high
169,88,high
146,74,high
169,79,high
154,69,high
188,56,low
125,86,high
176,81,high
188,85,ok
121,41,high
176,39,low
135,72,high
179,64,ok
141,77,high
140,52,high
174,82,high
123,73,high
123,58,high
187,67,ok
134,81,high
159,59,ok
140,93,high
139,53,high
195,55,low
134,96,high
200,47,low
120,67,high
144,87,high
130,100,high
191,45,low
199,95,ok
181,86,high
196,50,low
125,77,high
129,42,high
158,50,ok
175,88,high
168,87,high
160,70,high
182,52,low
136,47,high
151,72,high
186,88,high
137,42,ok
185,54,low
184,38,low
160,69,high
194,100,high
154,80,high
167,35,low
134,94,high
134,41,ok
146,54,high
122,79,high
171,60,ok
194,51,low
122,95,high
143,35,low
127,70,high
166,56,ok
124,55,high
188,57,low
162,82,high
177,76,ok
175,42,low
127,90,high
189,81,ok
176,74,ok
189,40,low
161,38,low
140,90,high
147,70,high
182,98,high
188,48,low
122,93,high
145,44,ok
126,40,high
173,72,ok
167,75,high
155,37,low
131,100,high
126,87,high
158,44,low
137,90,high
127,91,high
176,99,high
163,42,low
149,41,low
159,61,ok
127,62,high
161,85,high
178,85,high
176,81,high
184,61,low
122,55,high
158,71,high
142,64,high
132,67,high
159,67,high
151,62,high
121,42,high
138,38,ok
143,89,high
175,89,high
192,86,ok
138,100,high
127,48,high
130,35,ok
147,70,high
135,70,high
146,47,ok
157,74,high
199,46,low
168,90,high
160,69,high
180,40,low
196,54,low
178,74,ok
167,53,ok
158,66,high
145,54,high
166,77,high
157,87,high
143,84,high
198,62,low
151,97,high
199,73,low
156,55,ok
142,78,high
179,52,low
121,52,high
127,62,high
133,58,high
168,96,high
120,85,high
189,45,low
152,74,high
128,37,ok
137,73,high
182,81,ok
175,54,low
165,94,high
146,99,high
153,53,ok
121,57,high
132,39,ok
164,71,high
199,80,ok
174,76,high
165,48,low
199,89,ok
165,93,high
124,56,high
195,72,ok
166,44,low
132,63,high
120,36,high
162,37,low
133,87,high
161,78,high
141,77,high
170,65,ok
159,63,ok
173,37,low
154,58,ok
152,50,ok
196,72,ok
162,69,high
173,82,high
184,76,ok
181,58,low
194,48,low
178,100,high
150,42,ok
159,35,low
180,90,high
145,38,low
164,59,ok
129,74,high
199,94,ok
125,68,high
152,97,high
139,91,high
192,98,high
199,53,low
157,47,ok
199,48,low
133,91,high
163,83,high
199,83,ok
122,52,high
186,48,low
160,96,high
151,86,high
187,73,ok
180,60,ok
197,93,ok
192,55,low
186,61,low
128,99,high
146,60,high
174,61,ok
132,44,high
185,65,ok
153,43,low
180,38,low
200,38,low
122,56,high
141,89,high
157,100,high
146,37,low
127,79,high
194,66,low
128,62,high
141,98,high
161,82,high
150,54,ok
124,93,high
126,40,high
197,66,low
138,53,high
145,59,high
199,82,ok
132,86,high
121,83,high
137,57,high
170,63,ok
122,80,high
141,53,high
139,54,high
158,86,high
123,56,high
143,94,high
189,69,ok
168,85,high
149,49,ok
184,72,ok
147,86,high
154,51,ok
146,84,high
164,82,high
179,82,high
200,48,low
156,99,high
164,80,high
141,90,high
126,91,high
182,99,high
151,59,high
127,39,ok
123,77,high
163,80,high
154,74,high
171,79,high
180,39,low
166,57,ok
186,75,ok
170,58,ok
160,80,high
137,45,ok
140,69,high
150,80,high
121,93,high
175,36,low
193,44,low
194,62,low
165,93,high
183,60,low
130,67,high
193,81,ok
189,72,ok
158,83,high
128,54,high
171,88,high
193,86,ok
187,36,low
137,85,high
157,95,high
125,56,high
200,89,ok
124,46,high
138,61,high
135,99,high
150,37,low
177,45,low
136,87,high
192,91,ok
175,39,low
144,93,high
144,39,ok
139,82,high
152,73,high
174,40,low
199,52,low
195,98,high
185,42,low
137,39,ok
165,77,high
190,76,ok
190,54,low
125,69,high
154,38,low
152,50,ok
137,98,high
129,42,high
147,49,ok
174,46,low
138,43,ok
179,57,low
149,37,low
173,48,low
183,88,high
163,73,high
123,41,high
195,88,ok
199,71,low
150,82,high
166,53,ok
146,57,high
176,70,ok
145,72,high
198,100,high
199,50,low
177,38,low
156,99,high
181,41,low
172,40,low
176,58,ok
126,81,high
157,76,high
174,79,high
184,75,ok
147,83,high
163,64,ok
182,92,high
175,56,low
121,80,high
145,86,high
191,62,low
132,40,ok
160,95,high
152,51,ok
196,75,ok
130,67,high
173,43,low
169,49,low
155,75,high
128,88,high
151,94,high
125,51,high
175,79,high
130,64,high
148,39,low
168,98,high
131,90,high
135,91,high
148,91,high
139,83,high
170,82,high
176,50,low
165,64,ok
167,70,high
159,80,high
159,61,ok
155,87,high
148,82,high
182,44,low
163,40,low
187,96,high
136,55,high
159,86,high
154,71,high
153,61,high
132,64,high
181,49,low
184,44,low
155,39,low
141,78,high
183,56,low
152,90,high
172,37,low
170,72,ok
123,36,ok
161,74,high
121,36,ok
186,52,low
125,84,high
181,91,high
129,40,ok
150,56,ok
183,87,high
158,47,ok
122,92,high
164,93,high
163,78,high
125,50,high
190,43,low
165,79,high
165,75,high
197,89,ok
156,50,ok
141,88,high
158,96,high
197,80,ok
162,93,high
138,54,high
195,63,low
182,90,high
123,96,high
190,58,low
152,63,high
196,51,low
153,93,high
193,88,ok
130,57,high
130,83,high
174,55,low
182,47,low
162,100,high
157,92,high
189,44,low
140,92,high
192,91,ok
170,50,low
198,74,ok
123,48,high
154,38,low
149,100,high
184,66,ok
188,93,high
159,68,high
186,43,low
133,80,high
186,88,high
158,95,high
129,94,high
152,36,low
177,49,low
186,91,high
126,94,high
147,52,ok
125,69,high
180,81,high
120,59,high
171,96,high
180,96,high
152,80,high
191,78,ok
120,63,high
161,87,high
175,69,ok
147,58,high
125,96,high
166,62,ok
155,49,ok
121,35,ok
169,47,low
126,90,high
134,70,high
140,54,high
129,73,high
177,96,high
198,65,low
169,67,ok
138,52,high
155,76,high
190,48,low
143,92,high
154,97,high
164,64,ok
189,35,low
139,42,ok
195,72,ok
172,53,low
149,90,high
120,70,high
136,47,high
176,68,ok
124,47,high
182,47,low
167,50,low
122,50,high
174,45,low
161,52,ok
166,83,high
168,93,high
153,100,high
190,48,low
180,94,high
170,93,high
199,82,ok
167,88,high
136,49,high
154,74,high
187,41,low
200,42,low
123,54,high
178,69,ok
129,76,high
137,62,high
200,80,ok
193,97,high
165,76,high
123,57,high
184,66,ok
130,96,high
162,53,ok
143,51,ok
124,81,high
123,44,high
180,79,ok
138,59,high
187,39,low
199,51,low
154,83,high
148,94,high
127,81,high
156,40,low
160,91,high
192,94,high
124,78,high
120,89,high
184,60,low
200,100,high
133,36,ok
150,74,high
189,97,high
158,86,high
178,40,low
148,86,high
